frame_id time_stamp sensor_id z x y vz vx vy 
171 1.700000 2 4.454092 -2.433512 0.000000 0.625543 1.342768 0.000000 
171 1.700000 2 23.536767 -0.040679 -0.000000 -1.199862 0.467950 0.000000 
171 1.700000 2 23.099915 -6.412984 0.000000 3.138040 -0.969584 -0.000000 
171 1.700000 2 26.229089 3.230154 0.000000 14.549029 -0.666627 0.000000 
171 1.700000 2 51.423957 -29.840076 -0.000000 0.504657 -23.578144 -0.000000 
172 1.710000 1 22.739648 -0.063672 -0.000000 2.781822 -0.013186 0.000000 
172 1.710000 1 23.080523 -6.407382 -0.000000 -0.036593 -0.151772 0.000000 
172 1.710000 1 26.267647 3.339665 0.000000 18.364710 -0.209844 0.000000 
172 1.710000 2 4.512897 -2.448909 0.000000 0.681692 1.250634 0.000000 
172 1.710000 2 22.897522 -0.011605 0.000000 2.923636 0.847204 0.000000 
172 1.710000 2 22.791975 -6.326715 0.000000 0.915789 -2.359602 0.000000 
172 1.710000 2 26.273168 3.334652 -0.000000 16.688123 -1.197274 -0.000000 
173 1.720000 1 22.852878 -0.058976 -0.000000 3.142689 -0.023402 0.000000 
173 1.720000 1 23.122794 -6.422306 -0.000000 0.009504 -0.036240 -0.000000 
173 1.720000 1 26.368840 3.315058 0.000000 18.162925 -0.401459 -0.000000 
173 1.720000 2 4.567732 -2.470342 -0.000000 1.623435 1.209107 0.000000 
173 1.720000 2 23.494429 -0.031618 -0.000000 2.341969 1.721880 -0.000000 
173 1.720000 2 23.030732 -6.380158 0.000000 -0.495842 0.226550 0.000000 
173 1.720000 2 27.259631 3.496521 0.000000 24.867216 1.048321 0.000000 
173 1.720000 2 61.496828 5.143999 -0.000000 38.400291 7.451087 -0.000000 
174 1.730000 1 22.933869 -0.069562 -0.000000 2.452257 -0.145029 0.000000 
174 1.730000 1 23.115120 -6.423488 0.000000 0.022771 -0.172750 -0.000000 
174 1.730000 1 26.751478 3.352785 -0.000000 18.623772 -0.273366 0.000000 
174 1.730000 2 4.618956 -2.469118 -0.000000 1.033470 1.763907 0.000000 
174 1.730000 2 23.651943 -0.027373 -0.000000 1.254495 -1.709215 0.000000 
174 1.730000 2 22.724590 -6.258882 -0.000000 0.187628 -2.450406 0.000000 
174 1.730000 2 27.276949 3.417561 0.000000 15.166561 -1.585125 -0.000000 
175 1.740000 1 22.883745 -0.043935 0.000000 3.082546 0.085594 0.000000 
175 1.740000 1 22.978322 -6.368036 0.000000 -0.221924 -0.258622 -0.000000 
175 1.740000 1 26.906272 3.337373 -0.000000 18.184624 -0.524779 0.000000 
175 1.740000 2 4.669162 -2.473076 -0.000000 1.670410 0.757802 0.000000 
175 1.740000 2 22.799321 -0.032424 0.000000 -3.125727 0.353904 0.000000 
175 1.740000 2 23.699119 -6.652260 -0.000000 -1.643206 -1.703432 0.000000 
176 1.750000 1 23.013917 -0.070629 -0.000000 2.370563 -0.093957 0.000000 
176 1.750000 1 23.146081 -6.423764 0.000000 0.199896 0.093517 0.000000 
176 1.750000 1 27.165789 3.349364 -0.000000 18.081544 -0.688695 0.000000 
176 1.750000 2 22.325560 -6.209424 0.000000 -1.813873 -1.937991 -0.000000 
176 1.750000 2 23.463162 -0.176790 0.000000 7.086640 -0.154896 0.000000 
176 1.750000 2 26.662428 3.286575 0.000000 21.961525 -1.171496 0.000000 
176 1.750000 2 24.437571 -30.846937 0.000000 -29.074926 -11.809605 0.000000 
177 1.760000 1 22.922757 -0.058304 -0.000000 2.706272 -0.182288 0.000000 
177 1.760000 1 23.070274 -6.411714 -0.000000 0.277552 0.174507 0.000000 
177 1.760000 1 27.380439 3.354209 0.000000 18.375735 -0.224529 -0.000000 
177 1.760000 2 4.784962 -2.479329 -0.000000 1.092303 1.000024 0.000000 
177 1.760000 2 23.997109 -0.120329 -0.000000 -1.380430 2.272262 0.000000 
177 1.760000 2 24.156003 -6.804354 0.000000 -1.568209 2.452156 -0.000000 
177 1.760000 2 28.513062 3.555723 -0.000000 20.302561 -0.198599 0.000000 
178 1.770000 1 23.121304 -0.069872 -0.000000 3.021938 -0.169605 0.000000 
178 1.770000 1 23.137257 -6.424759 0.000000 -0.011497 -0.277399 0.000000 
178 1.770000 1 27.408888 3.325788 0.000000 18.163197 -0.291714 0.000000 
178 1.770000 2 4.838351 -2.495070 0.000000 1.294634 2.311586 0.000000 
178 1.770000 2 23.530275 -0.060610 0.000000 -1.780469 -0.181529 0.000000 
178 1.770000 2 23.248667 -6.437366 0.000000 -2.301249 -0.211390 0.000000 
179 1.780000 1 23.134995 -0.069110 -0.000000 3.017136 0.108045 0.000000 
179 1.780000 1 23.176050 -6.448179 -0.000000 -0.369958 0.190100 0.000000 
179 1.780000 1 27.731551 3.337053 0.000000 17.886654 -0.457745 0.000000 
179 1.780000 2 4.889440 -2.500127 -0.000000 2.084546 0.145865 0.000000 
179 1.780000 2 23.990803 -0.047588 0.000000 1.921362 0.264501 0.000000 
179 1.780000 2 23.852187 -6.697262 0.000000 0.729153 -1.055256 0.000000 
179 1.780000 2 27.678291 3.305517 0.000000 19.436090 0.613890 0.000000 
180 1.790000 1 23.049305 -0.072191 -0.000000 3.336080 -0.001226 0.000000 
180 1.790000 1 23.164314 -6.452032 -0.000000 -0.270885 0.116187 -0.000000 
180 1.790000 1 27.890750 3.336093 -0.000000 18.088519 -0.370315 0.000000 
180 1.790000 2 4.959735 -2.509824 -0.000000 1.814420 2.489879 0.000000 
180 1.790000 2 22.480376 0.041856 0.000000 4.176693 1.591500 -0.000000 
180 1.790000 2 22.176072 -6.208338 0.000000 0.597589 -2.913379 0.000000 
180 1.790000 2 28.389038 3.478642 -0.000000 21.444486 0.670451 0.000000 
181 1.800000 1 23.086816 -0.058023 -0.000000 3.248433 -0.043444 -0.000000 
181 1.800000 1 23.113421 -6.434643 -0.000000 0.081430 -0.386286 -0.000000 
181 1.800000 1 28.136706 3.341000 0.000000 18.241198 -0.304444 0.000000 
181 1.800000 2 4.994734 -2.490715 -0.000000 2.245034 0.455044 0.000000 
181 1.800000 2 22.774655 -6.354231 0.000000 1.995457 1.182478 0.000000 
181 1.800000 2 27.094982 3.163866 0.000000 19.775656 -0.907087 0.000000 
182 1.810000 1 23.177441 -0.052567 -0.000000 3.478825 -0.053612 0.000000 
182 1.810000 1 23.110896 -6.429998 0.000000 0.243068 -0.260844 -0.000000 
182 1.810000 1 28.140825 3.317014 -0.000000 18.302336 -0.145033 0.000000 
182 1.810000 2 5.079154 -2.542559 0.000000 2.310336 1.262030 0.000000 
182 1.810000 2 23.295467 -0.032678 0.000000 4.557916 0.802230 0.000000 
182 1.810000 2 23.189788 -6.435153 0.000000 6.460224 -1.263762 0.000000 
182 1.810000 2 28.123162 3.271782 -0.000000 21.840729 -0.129973 0.000000 
183 1.820000 1 23.183710 -0.075071 0.000000 3.450786 -0.456987 0.000000 
183 1.820000 1 23.151005 -6.436827 -0.000000 -0.482876 -0.020353 -0.000000 
183 1.820000 1 28.309345 3.310295 -0.000000 17.996267 -0.245033 -0.000000 
183 1.820000 2 5.154652 -2.568807 -0.000000 2.841334 0.414748 0.000000 
183 1.820000 2 22.690004 -0.155279 0.000000 -0.793024 -0.735363 0.000000 
183 1.820000 2 28.088414 3.270333 -0.000000 18.208475 -0.104017 -0.000000 
184 1.830000 1 23.316160 -0.054547 0.000000 3.396068 0.193547 -0.000000 
184 1.830000 1 23.092076 -6.433908 0.000000 -0.305165 -0.105911 -0.000000 
184 1.830000 1 28.534409 3.313443 -0.000000 18.333542 -0.289482 0.000000 
184 1.830000 2 5.191527 -2.539646 -0.000000 1.856751 0.653819 0.000000 
184 1.830000 2 23.374223 -0.004869 0.000000 0.111590 -0.047650 0.000000 
184 1.830000 2 22.399647 -6.155828 -0.000000 2.511880 -2.877561 0.000000 
184 1.830000 2 28.183086 3.302269 -0.000000 16.740728 0.745336 0.000000 
185 1.840000 1 23.264090 -0.069931 0.000000 2.917774 0.004319 0.000000 
185 1.840000 1 23.088860 -6.428126 0.000000 -0.048754 0.184184 0.000000 
185 1.840000 1 28.797573 3.335617 0.000000 18.207898 -0.297743 0.000000 
185 1.840000 2 5.243238 -2.544901 -0.000000 1.225990 2.475668 0.000000 
185 1.840000 2 21.782857 -5.922908 -0.000000 1.287054 -1.621456 -0.000000 
185 1.840000 2 22.792018 -0.068321 -0.000000 -0.850250 -0.480487 -0.000000 
185 1.840000 2 29.835879 3.446588 0.000000 10.382604 -0.569747 0.000000 
186 1.850000 1 23.322099 -0.056538 0.000000 3.275171 0.002662 0.000000 
186 1.850000 1 23.021852 -6.415374 0.000000 -0.056085 -0.120761 0.000000 
186 1.850000 1 29.197483 3.363353 -0.000000 18.693648 -0.285408 0.000000 
186 1.850000 2 5.309024 -2.570877 0.000000 1.338389 1.822204 0.000000 
186 1.850000 2 22.912745 -0.167361 0.000000 4.624839 -2.181043 0.000000 
186 1.850000 2 23.043446 -6.341081 0.000000 -0.770188 -0.870698 0.000000 
186 1.850000 2 28.689083 3.336771 0.000000 13.808758 -1.895297 0.000000 
187 1.860000 1 23.388009 -0.073934 -0.000000 3.128554 -0.072189 0.000000 
187 1.860000 1 22.989278 -6.388419 0.000000 0.124407 0.014776 0.000000 
187 1.860000 1 29.288628 3.345342 0.000000 18.499990 -0.251326 -0.000000 
187 1.860000 2 22.886347 -0.066909 0.000000 3.311372 0.690721 0.000000 
187 1.860000 2 22.583932 -6.288275 0.000000 -1.430057 0.217395 0.000000 
187 1.860000 2 28.903303 3.223660 0.000000 16.361358 -0.531131 0.000000 
188 1.870000 1 5.427773 -2.574960 0.000000 2.528963 1.369133 0.000000 
188 1.870000 1 23.397485 -0.060522 0.000000 3.234865 0.084801 0.000000 
188 1.870000 1 23.070503 -6.411466 0.000000 0.186835 -0.209225 0.000000 
188 1.870000 1 29.541932 3.346475 -0.000000 18.639558 -0.344154 0.000000 
188 1.870000 2 5.438784 -2.583957 0.000000 1.274068 1.474556 0.000000 
188 1.870000 2 22.932248 -6.333423 0.000000 1.624409 -2.420730 0.000000 
188 1.870000 2 24.282851 -0.135947 0.000000 6.803280 -1.127318 -0.000000 
188 1.870000 2 27.875935 3.107828 0.000000 22.794793 1.028194 -0.000000 
189 1.880000 1 5.491543 -2.584683 0.000000 2.560733 1.243258 -0.000000 
189 1.880000 1 23.514881 -0.061842 -0.000000 4.073509 0.299235 0.000000 
189 1.880000 1 23.060322 -6.418968 -0.000000 -0.145279 -0.006256 0.000000 
189 1.880000 1 29.963377 3.374098 0.000000 18.653266 -0.253606 -0.000000 
189 1.880000 2 5.493143 -2.596196 0.000000 2.780554 0.612600 0.000000 
189 1.880000 2 23.745748 -0.053061 -0.000000 -0.717592 -1.046562 0.000000 
189 1.880000 2 24.336518 -6.965937 0.000000 -0.378046 -1.092557 0.000000 
189 1.880000 2 29.593302 3.202860 0.000000 18.228912 -0.442991 0.000000 
190 1.890000 1 5.556028 -2.593803 0.000000 2.725433 1.187695 -0.000000 
190 1.890000 1 23.341428 -0.073460 -0.000000 3.715997 0.067020 0.000000 
190 1.890000 1 23.165174 -6.449784 0.000000 -0.100098 -0.012309 0.000000 
190 1.890000 1 30.052670 3.358110 0.000000 18.233163 -0.542466 0.000000 
190 1.890000 2 5.549805 -2.590348 -0.000000 3.122469 1.524283 -0.000000 
190 1.890000 2 23.916668 -0.050796 -0.000000 4.551816 0.655563 -0.000000 
190 1.890000 2 23.544381 -6.635665 0.000000 1.847151 -1.807099 0.000000 
190 1.890000 2 28.296185 3.055849 -0.000000 23.049042 -1.718731 0.000000 
191 1.900000 1 5.616103 -2.599941 0.000000 2.825407 1.259650 0.000000 
191 1.900000 1 23.433106 -0.078418 0.000000 3.637485 0.030979 0.000000 
191 1.900000 1 23.095148 -6.444859 0.000000 0.195525 -0.062414 0.000000 
191 1.900000 1 30.151847 3.344291 0.000000 18.312508 -0.444345 0.000000 
191 1.900000 2 5.597076 -2.577822 0.000000 2.752772 1.225360 0.000000 
191 1.900000 2 22.726300 -0.097114 -0.000000 2.469351 1.705889 0.000000 
191 1.900000 2 22.946741 -6.220063 0.000000 -0.915876 0.980730 0.000000 
192 1.910000 1 5.679653 -2.608570 -0.000000 2.950985 1.164747 0.000000 
192 1.910000 1 23.520267 -0.071808 0.000000 3.769195 0.000928 -0.000000 
192 1.910000 1 22.996777 -6.396039 0.000000 0.566556 -0.236512 0.000000 
192 1.910000 1 30.172701 3.313245 0.000000 18.432502 -0.437494 -0.000000 
192 1.910000 2 5.707708 -2.627044 0.000000 4.588812 0.472947 0.000000 
192 1.910000 2 23.529844 -6.584687 0.000000 -2.222766 0.410635 0.000000 
192 1.910000 2 24.629099 0.015267 0.000000 -1.448000 -1.021873 0.000000 
192 1.910000 2 31.149219 3.599350 0.000000 18.610737 -0.547014 0.000000 
193 1.920000 1 5.744584 -2.616911 -0.000000 3.001035 1.362798 0.000000 
193 1.920000 1 23.609352 -0.078968 -0.000000 3.357490 -0.175318 0.000000 
193 1.920000 1 23.044243 -6.411723 -0.000000 -0.111193 -0.035604 0.000000 
193 1.920000 1 30.501561 3.337807 -0.000000 18.344989 -0.337603 0.000000 
193 1.920000 2 5.727718 -2.609002 0.000000 2.843793 0.970986 0.000000 
193 1.920000 2 24.201853 -0.120572 0.000000 -0.366230 -2.212897 -0.000000 
193 1.920000 2 23.269085 -6.676481 -0.000000 -1.371368 3.131030 -0.000000 
193 1.920000 2 30.172254 3.351559 0.000000 24.603306 -0.320561 0.000000 
194 1.930000 1 5.808140 -2.626043 0.000000 3.044063 1.207884 0.000000 
194 1.930000 1 23.707150 -0.076925 0.000000 3.853076 0.026309 0.000000 
194 1.930000 1 23.122903 -6.440627 0.000000 -0.241031 -0.284207 -0.000000 
194 1.930000 1 30.631054 3.333679 -0.000000 18.866228 -0.517460 0.000000 
194 1.930000 2 5.802065 -2.623507 -0.000000 4.096257 0.212435 0.000000 
194 1.930000 2 22.485865 -6.217250 -0.000000 2.065667 0.665984 0.000000 
194 1.930000 2 23.556575 -0.027078 -0.000000 3.235417 -2.118243 0.000000 
194 1.930000 2 30.012777 3.334947 -0.000000 15.493561 2.974979 0.000000 
194 1.930000 2 37.770488 -37.958160 0.000000 -44.418525 -3.525243 -0.000000 
195 1.940000 1 5.871357 -2.632407 0.000000 3.011522 1.169530 0.000000 
195 1.940000 1 23.740860 -0.075215 0.000000 3.789257 -0.144345 0.000000 
195 1.940000 1 23.221413 -6.485006 -0.000000 0.171897 -0.091781 0.000000 
195 1.940000 1 31.026519 3.340306 0.000000 18.196243 -0.440994 0.000000 
195 1.940000 2 5.879966 -2.647331 0.000000 2.306343 2.240052 0.000000 
195 1.940000 2 23.484294 -0.015392 -0.000000 5.452316 -1.519269 0.000000 
195 1.940000 2 23.089832 -6.428890 -0.000000 3.952223 -3.092620 0.000000 
195 1.940000 2 30.408883 3.278478 0.000000 18.180706 -3.499056 0.000000 
196 1.950000 1 5.936772 -2.641849 -0.000000 3.051488 1.213839 0.000000 
196 1.950000 1 23.725447 -0.079768 -0.000000 3.634816 0.010267 0.000000 
196 1.950000 1 23.052299 -6.439984 0.000000 0.049208 -0.113031 0.000000 
196 1.950000 1 31.294893 3.340218 0.000000 18.774824 -0.532463 0.000000 
196 1.950000 2 5.985392 -2.696140 -0.000000 2.817210 0.035493 -0.000000 
196 1.950000 2 21.879694 -0.160858 0.000000 4.298843 0.235876 0.000000 
196 1.950000 2 23.061776 -6.419963 -0.000000 -1.721364 -0.795379 0.000000 
196 1.950000 2 31.767386 3.278120 0.000000 20.450767 -1.419629 0.000000 
197 1.960000 1 6.007831 -2.652249 0.000000 3.196375 1.342567 -0.000000 
197 1.960000 1 23.688711 -0.067187 0.000000 3.788730 0.029768 0.000000 
197 1.960000 1 23.212737 -6.483140 -0.000000 0.008943 -0.096986 -0.000000 
197 1.960000 1 31.344483 3.337532 -0.000000 19.466759 -0.207545 0.000000 
197 1.960000 2 5.973654 -2.621160 0.000000 3.928259 1.219807 0.000000 
197 1.960000 2 24.064428 -0.085969 -0.000000 0.025591 -0.353084 0.000000 
197 1.960000 2 31.361943 3.222387 0.000000 14.861169 -1.236681 0.000000 
198 1.970000 1 6.077066 -2.663202 0.000000 3.432516 1.025261 0.000000 
198 1.970000 1 23.781832 -0.071320 0.000000 3.902209 -0.064068 -0.000000 
198 1.970000 1 23.001868 -6.422477 -0.000000 0.030991 0.050843 0.000000 
198 1.970000 1 31.537267 3.326400 -0.000000 18.114654 -0.392738 0.000000 
198 1.970000 2 6.104421 -2.708592 0.000000 2.758309 2.236584 0.000000 
198 1.970000 2 23.231323 -6.403978 -0.000000 -1.483610 2.111229 0.000000 
198 1.970000 2 24.670995 -0.040912 -0.000000 7.219257 0.194007 0.000000 
198 1.970000 2 29.986309 2.986875 0.000000 18.219243 0.372053 0.000000 
199 1.980000 1 6.140768 -2.665688 0.000000 3.494063 1.011345 0.000000 
199 1.980000 1 23.829599 -0.078659 0.000000 4.593161 0.354922 0.000000 
199 1.980000 1 23.104225 -6.459729 -0.000000 0.243526 -0.003055 0.000000 
199 1.980000 1 31.784340 3.324967 0.000000 18.630448 -0.222644 -0.000000 
199 1.980000 2 6.087823 -2.626814 -0.000000 3.119875 1.397771 0.000000 
199 1.980000 2 23.641053 -6.743022 -0.000000 5.293849 -1.313671 0.000000 
199 1.980000 2 25.641115 -0.133106 -0.000000 5.524236 0.431332 0.000000 
199 1.980000 2 32.146103 3.401357 -0.000000 19.534777 2.809900 0.000000 
200 1.990000 1 6.205120 -2.669774 0.000000 3.405698 0.997008 0.000000 
200 1.990000 1 23.885973 -0.079652 -0.000000 3.467877 -0.086687 0.000000 
200 1.990000 1 23.101422 -6.444786 0.000000 -0.112324 -0.082833 0.000000 
200 1.990000 1 32.031467 3.350297 0.000000 18.983467 -0.458585 0.000000 
200 1.990000 2 22.913791 -6.403564 0.000000 -0.562206 0.676920 0.000000 
200 1.990000 2 30.373035 3.090680 -0.000000 16.503185 0.195418 0.000000 
200 1.990000 2 44.450912 6.110014 0.000000 -56.827634 -28.492576 -0.000000 
201 2.000000 1 6.271681 -2.678386 -0.000000 3.518212 1.038336 0.000000 
201 2.000000 1 23.912114 -0.084040 0.000000 4.734870 -0.084871 0.000000 
201 2.000000 1 23.213767 -6.484873 0.000000 -0.300694 0.021863 0.000000 
201 2.000000 1 32.175785 3.332861 -0.000000 18.963275 -0.271262 0.000000 
201 2.000000 2 6.252617 -2.671670 0.000000 4.191148 1.102272 0.000000 
201 2.000000 2 23.198093 -6.490515 0.000000 -0.446840 0.250501 0.000000 
201 2.000000 2 33.281686 3.501008 0.000000 17.562180 -1.684507 0.000000 
202 2.010000 1 6.341124 -2.686601 -0.000000 3.613103 1.010338 0.000000 
202 2.010000 1 24.026719 -0.073988 -0.000000 4.274784 0.039033 0.000000 
202 2.010000 1 23.079292 -6.438092 -0.000000 -0.077060 -0.072542 0.000000 
202 2.010000 1 32.588988 3.358976 0.000000 18.653978 -0.151900 0.000000 
202 2.010000 2 6.342111 -2.680039 -0.000000 4.853428 -0.638533 0.000000 
202 2.010000 2 22.177067 -6.154573 -0.000000 0.076782 -0.616514 0.000000 
202 2.010000 2 33.658509 3.416657 -0.000000 20.111223 -3.538360 0.000000 
203 2.020000 1 6.412007 -2.693683 -0.000000 3.787522 0.999578 0.000000 
203 2.020000 1 24.015868 -0.081924 -0.000000 4.272998 -0.108993 0.000000 
203 2.020000 1 23.023780 -6.432814 -0.000000 -0.344112 0.041829 -0.000000 
203 2.020000 1 32.731810 3.345577 0.000000 19.044405 -0.481241 -0.000000 
203 2.020000 2 23.761337 -0.261641 0.000000 4.352828 1.553533 -0.000000 
203 2.020000 2 35.394576 3.634971 0.000000 16.701202 -1.448740 0.000000 
204 2.030000 1 6.481288 -2.702887 -0.000000 3.929197 0.849428 -0.000000 
204 2.030000 1 24.039514 -0.078003 0.000000 4.216469 0.145817 0.000000 
204 2.030000 1 23.080905 -6.441754 0.000000 -0.196993 -0.137016 0.000000 
204 2.030000 1 32.799464 3.328705 0.000000 18.940417 -0.272433 -0.000000 
204 2.030000 2 6.477448 -2.673158 -0.000000 2.863744 0.610760 0.000000 
204 2.030000 2 22.670344 -6.237246 0.000000 2.617529 -3.265540 0.000000 
204 2.030000 2 23.753663 -0.083942 0.000000 -3.290295 0.082736 -0.000000 
204 2.030000 2 32.050592 3.242335 -0.000000 20.136082 0.797855 0.000000 
205 2.040000 1 6.551270 -2.709801 -0.000000 3.902098 1.013531 0.000000 
205 2.040000 1 23.000332 -6.413193 -0.000000 0.201447 -0.324222 0.000000 
205 2.040000 1 24.134196 -0.080099 -0.000000 4.610853 -0.181705 -0.000000 
205 2.040000 1 32.907532 3.324131 -0.000000 18.954691 -0.541256 0.000000 
205 2.040000 2 6.529214 -2.674574 0.000000 3.831317 2.767923 0.000000 
205 2.040000 2 22.795208 -0.001147 -0.000000 4.161517 -1.080974 0.000000 
205 2.040000 2 23.393473 -6.497375 0.000000 1.679708 -1.275785 -0.000000 
205 2.040000 2 33.321473 3.299822 0.000000 18.012719 2.013311 0.000000 
206 2.050000 1 6.620678 -2.712355 0.000000 4.118131 0.934332 0.000000 
206 2.050000 1 22.953757 -6.408172 -0.000000 -0.059011 -0.236714 0.000000 
206 2.050000 1 24.219675 -0.066304 0.000000 4.502767 0.035314 0.000000 
206 2.050000 1 33.259701 3.346044 0.000000 19.012180 -0.507686 0.000000 
206 2.050000 2 6.610749 -2.709854 -0.000000 3.259927 1.307978 0.000000 
206 2.050000 2 23.709392 -0.144710 -0.000000 2.227923 -2.360260 0.000000 
206 2.050000 2 22.696061 -6.419100 -0.000000 4.341986 -1.498856 0.000000 
206 2.050000 2 34.148991 3.318115 -0.000000 15.240245 1.507588 0.000000 
206 2.050000 2 41.093050 -12.117470 -0.000000 27.006673 -14.302869 0.000000 
207 2.060000 1 6.691839 -2.720610 -0.000000 3.946636 0.895067 0.000000 
207 2.060000 1 22.949419 -6.407424 -0.000000 0.381819 -0.228962 -0.000000 
207 2.060000 1 24.314667 -0.078404 0.000000 4.655778 -0.209140 0.000000 
207 2.060000 1 33.343069 3.306470 0.000000 18.977599 -0.166887 0.000000 
207 2.060000 2 6.688590 -2.725510 -0.000000 3.644342 1.451685 0.000000 
207 2.060000 2 23.606746 -0.146271 0.000000 4.717537 2.128399 0.000000 
207 2.060000 2 23.523915 -6.522874 0.000000 -3.843991 0.478431 0.000000 
207 2.060000 2 35.586930 3.602864 0.000000 18.077574 0.779816 0.000000 
208 2.070000 1 6.762557 -2.728958 -0.000000 3.962189 0.976116 0.000000 
208 2.070000 1 24.236418 -0.064310 -0.000000 4.748079 -0.154191 0.000000 
208 2.070000 1 33.532797 3.329736 0.000000 19.296664 -0.186460 0.000000 
208 2.070000 2 6.757811 -2.708299 -0.000000 2.840882 2.180843 -0.000000 
208 2.070000 2 23.737581 -0.059878 0.000000 6.653454 -0.443775 -0.000000 
208 2.070000 2 31.722574 3.049694 0.000000 17.959986 -1.596631 0.000000 
208 2.070000 2 62.173432 -1.939335 -0.000000 -26.840393 -13.730359 -0.000000 
209 2.080000 1 6.837974 -2.740507 -0.000000 4.337498 0.869147 0.000000 
209 2.080000 1 24.276873 -0.086712 0.000000 4.474196 -0.043897 0.000000 
209 2.080000 1 33.562811 3.299526 0.000000 18.975270 -0.373311 0.000000 
209 2.080000 2 6.823551 -2.710604 -0.000000 3.801782 0.774600 0.000000 
209 2.080000 2 23.621849 -0.102150 0.000000 3.033428 -1.060269 -0.000000 
209 2.080000 2 33.797425 3.432502 0.000000 19.909172 2.763272 0.000000 
210 2.090000 1 6.913376 -2.746170 -0.000000 4.174741 0.899041 0.000000 
210 2.090000 1 24.356622 -0.081462 0.000000 4.905766 0.281359 0.000000 
210 2.090000 1 34.103800 3.337940 -0.000000 18.625687 -0.131056 0.000000 
210 2.090000 2 6.829185 -2.686559 -0.000000 4.143856 0.466838 -0.000000 
210 2.090000 2 23.420012 -0.057049 0.000000 4.701459 1.155324 0.000000 
210 2.090000 2 33.926545 3.327337 -0.000000 17.331579 1.221207 0.000000 
211 2.100000 1 6.985112 -2.753978 0.000000 4.476806 0.761957 0.000000 
211 2.100000 1 24.518731 -0.066750 -0.000000 5.027411 0.177136 0.000000 
211 2.100000 1 34.142577 3.306101 0.000000 18.845859 -0.222559 0.000000 
211 2.100000 2 6.970226 -2.781386 0.000000 6.015485 1.379066 0.000000 
211 2.100000 2 23.266488 -0.006678 -0.000000 5.602594 -0.555054 0.000000 
211 2.100000 2 34.060537 3.250489 0.000000 21.061477 1.699194 0.000000 
212 2.110000 1 7.058988 -2.760267 -0.000000 4.336811 0.949158 0.000000 
212 2.110000 1 24.506312 -0.075220 -0.000000 4.242413 -0.142829 0.000000 
212 2.110000 1 34.362334 3.306444 0.000000 18.333055 -0.178325 0.000000 
212 2.110000 2 7.047249 -2.753281 -0.000000 5.491647 -1.047446 0.000000 
212 2.110000 2 24.946612 -0.105437 -0.000000 2.032161 1.140485 0.000000 
213 2.120000 1 7.124132 -2.764870 0.000000 4.414980 0.961788 0.000000 
213 2.120000 1 24.594225 -0.062295 -0.000000 5.068342 0.137360 0.000000 
213 2.120000 1 34.510727 3.323896 0.000000 18.215921 -0.297776 -0.000000 
213 2.120000 2 7.135492 -2.766945 -0.000000 4.341144 1.090870 0.000000 
213 2.120000 2 24.029295 0.132793 0.000000 3.305907 1.153854 0.000000 
213 2.120000 2 35.530699 3.511260 -0.000000 21.014122 1.373278 0.000000 
214 2.130000 1 7.210900 -2.778235 -0.000000 4.612853 0.999858 0.000000 
214 2.130000 1 24.559179 -0.069229 0.000000 4.622605 0.306916 0.000000 
214 2.130000 1 34.878968 3.337382 0.000000 18.140953 -0.673924 0.000000 
214 2.130000 2 7.282685 -2.841151 0.000000 5.733099 -0.655510 0.000000 
214 2.130000 2 24.998210 0.043525 -0.000000 4.248668 2.425991 0.000000 
214 2.130000 2 34.653639 3.330195 0.000000 18.546333 -1.358804 -0.000000 
215 2.140000 1 7.276111 -2.783768 0.000000 4.591865 1.007695 0.000000 
215 2.140000 1 24.667083 -0.067237 -0.000000 4.408841 0.114820 -0.000000 
215 2.140000 1 34.691594 3.292823 -0.000000 19.212426 -0.402071 0.000000 
215 2.140000 2 7.312668 -2.782744 -0.000000 5.432318 1.407420 0.000000 
215 2.140000 2 26.784567 0.078650 -0.000000 6.237879 -1.942008 0.000000 
215 2.140000 2 35.233556 3.251578 0.000000 20.582290 0.511809 0.000000 
216 2.150000 1 7.359454 -2.792939 -0.000000 4.665129 0.867059 0.000000 
216 2.150000 1 24.665165 -0.057663 -0.000000 4.694472 0.073171 0.000000 
216 2.150000 1 34.925526 3.293618 0.000000 18.729881 -0.268983 0.000000 
216 2.150000 2 7.447427 -2.841153 -0.000000 3.767920 1.512833 0.000000 
216 2.150000 2 25.032086 -0.099526 0.000000 0.779670 0.494786 0.000000 
216 2.150000 2 35.302667 3.378863 -0.000000 18.587136 0.916007 0.000000 
217 2.160000 1 7.433840 -2.796366 -0.000000 4.899364 0.695620 0.000000 
217 2.160000 1 24.807567 -0.073524 0.000000 5.297454 0.175139 0.000000 
217 2.160000 1 35.639099 3.345746 0.000000 19.237858 -0.277264 0.000000 
217 2.160000 2 7.422472 -2.804870 -0.000000 3.834516 1.260002 0.000000 
217 2.160000 2 23.529501 -0.039750 0.000000 3.185584 2.180476 0.000000 
217 2.160000 2 33.056523 3.077583 0.000000 23.328354 -0.433869 0.000000 
218 2.170000 1 7.511111 -2.801156 0.000000 4.736535 0.973230 0.000000 
218 2.170000 1 24.705891 -0.066858 0.000000 5.082318 0.111343 0.000000 
218 2.170000 1 35.640796 3.304525 0.000000 18.521667 -0.063671 -0.000000 
218 2.170000 2 7.585451 -2.834829 0.000000 3.197394 1.020276 0.000000 
